Customer ID,Recency,Frequency,Monetary_Total,Monetary_Average,Total_Quantity,Average_Basket_Size,Average_Order_Value,Unique_Products,Average_Purchase_Gap,Customer_Lifespan_Days,Country,Return_Rate,Price_Sensitivity,Historical_Revenue,Predicted_CLV,Engagement_Score,Churn,Future_CLV,ML_Predicted_CLV
12693,19,9,1425.23,19.003066666666665,491,6.546666666666667,158.35888888888888,59,38.25,310,Germany,4.0,21.85346025225225,1425.23,1672.697588424437,35.16137891586083,0,215.19000000000003,461.4060684858278
12694,223,2,969.78,20.6336170212766,844,17.95744680851064,484.89,46,5.0,5,France,2.127659574468085,10.086940980573544,969.78,58994.95,21.973027560402684,0,869.67,642.3155376086079
12695,18,4,914.27,24.059736842105263,267,7.026315789473684,228.5675,31,151.33333333333334,454,France,0.0,55.80096166429589,914.27,733.4253846153847,34.68270976411463,0,407.75,384.3378230253864
12696,242,3,801.15,16.023,563,11.26,267.05,44,123.5,247,Finland,2.0,104.2444744897959,801.15,1179.1118951612902,20.898649561910347,1,0.0,225.75863983404827
12698,398,1,339.75,21.234375,111,6.9375,339.75,16,0.0,0,Germany,0.0,25.656333333333336,339.75,124008.75,11.137722087443665,1,0.0,37.167426338103766
12699,225,1,638.11,15.563658536585368,373,9.097560975609756,638.11,41,0.0,0,Germany,0.0,16.812945975609757,638.11,232910.15,21.724028048714025,1,0.0,193.65254147949096
12700,23,2,1056.43,16.76873015873016,777,12.333333333333334,528.215,62,0.0,0,France,1.5873015873015872,13.470723092677934,1056.43,366939.9750000006,34.19019731122529,0,2532.81,1461.0781976596281
12701,50,5,1985.78,17.267652173913042,1295,11.26086956521739,397.156,92,97.0,390,Germany,0.0,16.587690953470638,1985.78,1853.733248081841,32.917120125584894,1,460.63,783.3608584704964
12703,441,5,617.48,9.959354838709675,378,6.096774193548387,123.496,44,12.5,51,Germany,14.516129032258066,20.20033093601269,617.48,4334.234615384616,8.93352071443559,1,274.7,198.8087692185007
12705,9,12,7866.61,18.16769053117783,4855,11.212471131639722,655.5508333333333,254,48.36363636363637,535,Germany,5.080831408775981,7.252578060046191,7866.61,5356.926585820896,36.60246362176877,0,3687.39,2694.2463417670333
12706,490,1,-91.89,-91.89,-1,-1.0,-91.89,1,0.0,0,Finland,100.0,0.0,-91.89,-33539.85,5.485461757446259,1,0.0,8.888801165454915
12707,99,1,603.42,18.285454545454545,256,7.757575757575758,603.42,33,0.0,0,France,0.0,10.311510416666666,603.42,220248.3,29.413470246610725,1,0.0,222.1289839555211
12708,8,21,3616.22,15.388170212765957,1847,7.859574468085106,172.20095238095237,100,25.5,520,Germany,5.957446808510639,21.759567259501736,3616.22,2533.4362763915547,37.20794155402811,0,1305.5,1480.284877417781
12709,22,39,23923.73,59.95922305764411,11104,27.829573934837093,613.4289743589743,154,13.486486486486486,515,Germany,15.037593984962406,145.63366459868257,23923.73,16922.793507751936,39.82174458199575,0,5588.95,5817.63061662788
12710,9,1,718.96,16.34,386,8.772727272727273,718.96,44,0.0,0,Germany,0.0,10.38451855179704,718.96,262420.4,34.91751967954937,0,411.61,732.4125159353
12711,419,2,1339.05,22.3175,770,12.833333333333334,669.525,56,65.0,65,Germany,0.0,10.38446395480226,1339.05,7405.352272727273,10.037718365451124,1,0.0,305.88717407269553
12712,8,22,4418.13,19.99153846153846,1721,7.787330316742081,200.82409090909093,119,24.80952380952381,530,Germany,7.239819004524888,22.091098983957213,4418.13,3036.9443502824856,37.37368412873701,0,2103.65,1690.990767529991
12714,14,9,11146.77,20.83508411214953,6937,12.966355140186916,1238.53,365,65.5,528,France,0.0,9.068241078091637,11146.77,7691.060586011342,36.26965656432954,0,1627.78,2789.0102312999807
12717,53,2,887.6700000000001,18.886595744680854,356,7.574468085106383,443.835,43,344.0,344,Greece,0.0,122.3831802960222,887.6700000000001,939.1291304347826,32.3447554152438,0,371.24,328.9271864139407
12720,0,24,4179.03,13.883820598006643,3190,10.598006644518271,174.12625,189,13.304347826086955,314,Germany,6.976744186046512,14.03353293687707,4179.03,4842.368095238095,38.04133924018149,0,3012.9900000000002,2434.7682545851308
12721,54,7,2385.52,15.291794871794872,1346,8.628205128205128,340.7885714285714,123,37.16666666666666,225,France,7.6923076923076925,18.16299037220844,2385.52,3852.720353982301,32.90494453756554,0,1548.31,1069.8152320970487
12724,140,4,1441.01,16.563333333333333,1049,12.057471264367816,360.2525,69,67.33333333333333,203,France,0.0,15.339697219994658,1441.01,2578.2776960784317,27.278112564668067,0,668.27,604.9465060600396
12725,179,4,2266.76,21.3845283018868,1142,10.773584905660377,566.69,92,70.66666666666667,213,Italy,0.0,459.4517748158133,2266.76,3866.2028037383184,24.965369523867825,1,0.0,880.8665296300823
12726,22,8,2516.78,23.96933333333333,2972,28.304761904761904,314.5975,47,58.0,409,France,0.0,21.09055351648352,2516.78,2240.548048780488,34.968891434664734,0,1497.82,1134.9321792994074
12727,77,9,3673.15,23.54583333333333,1966,12.602564102564102,408.1277777777778,107,47.75,385,France,1.282051282051282,17.226740392886693,3673.15,3473.315414507772,31.806160073612805,0,1330.38,1247.581686811909
12728,65,4,851.15,17.732291666666665,380,7.916666666666667,212.7875,39,41.66666666666666,126,France,0.0,29.089497473404247,851.15,2446.218503937008,31.80814300005948,1,219.01999999999998,252.3309827053447
12730,329,1,829.25,17.643617021276597,234,4.97872340425532,829.25,47,0.0,0,Germany,0.0,13.978055041628124,829.25,302676.25,15.390610416766746,1,0.0,180.20272523200623
12731,20,12,15023.89,61.07272357723577,7230,29.390243902439025,1251.9908333333333,106,39.18181818181818,435,France,0.8130081300813009,11.296091801891494,15023.89,12577.339105504589,36.52212499512768,0,8082.899500000067,5476.091325942851
12733,42,6,2326.82,14.363086419753088,885,5.462962962962963,387.8033333333333,117,90.6,455,USA,3.08641975308642,9.400344409937883,2326.82,1862.4765350877192,33.5331939926956,1,0.0,517.4088881782021
12734,160,3,639.65,33.66578947368421,265,13.947368421052632,213.21666666666667,17,19.5,39,France,0.0,15.62173567251462,639.65,5836.80625,25.89141420054993,1,0.0,244.09429040140796
12735,123,2,779.5699999999999,18.12953488372093,368,8.55813953488372,389.785,38,21.0,21,France,0.0,27.83593820598006,779.5699999999999,12933.774999999998,28.062321768841628,1,0.0,347.5561444539446
12736,140,1,234.0,58.5,173,43.25,234.0,4,0.0,0,France,0.0,69.07860000000001,234.0,85410.0,26.87990258226364,1,0.0,246.34418559053194
12737,306,2,3710.5,1855.25,2,1.0,1855.25,2,0.0,0,France,0.0,6161805.125,3710.5,366939.9750000006,17.132263898323927,1,0.0,710.0110826106807
12738,180,1,155.35,14.122727272727271,148,13.454545454545457,155.35,11,0.0,0,Germany,0.0,33.1105,155.35,56702.75,24.43140342260698,1,0.0,49.008059099002864
12739,193,2,1713.69,33.60176470588235,465,9.117647058823527,856.845,51,8.0,8,United Arab Emirates,0.0,1292.6929506666668,1713.69,69499.65,23.865978511168915,1,1013.04,654.3010158608755
12741,337,2,406.07,25.379375,214,13.375,203.035,16,3.0,3,USA,0.0,1771.7499529166666,406.07,37053.8875,14.966756523024324,1,0.0,84.9614425413174
12742,407,2,1185.02,17.426764705882352,1349,19.83823529411765,592.51,67,25.0,25,United Arab Emirates,1.4705882352941175,1.140014464442494,1185.02,16635.857692307694,10.757595774208523,1,0.0,300.71263606217315
12744,56,10,8209.58,34.934382978723406,4228,17.99148936170213,820.958,173,37.77777777777778,342,Singapore,2.127659574468085,95725.65901655571,8209.58,8736.141982507288,33.56243609202598,0,4948.58,4202.912045876742
12745,294,3,925.41,40.235217391304346,468,20.347826086956523,308.47,21,97.5,195,United Kingdom,0.0,1723.1529173913043,925.41,1723.3400510204085,17.73431062298057,1,0.0,297.610644335526
12746,335,3,230.85,11.5425,91,4.55,76.95,18,101.0,203,United Kingdom,15.0,3.909598684210528,230.85,413.04044117647067,15.173885453508362,1,0.0,30.49405872002267
12747,6,27,6681.92,31.97090909090909,2048,9.799043062200957,247.4785185185185,79,20.26923076923077,533,United Kingdom,3.827751196172249,12.019388075082809,6681.92,4567.229962546817,38.18029229523967,0,1666.1100000000001,2514.844236227931
12748,0,231,27737.63,7.824437235543018,16873,4.75966149506347,120.07632034632034,1645,2.008695652173913,542,United Kingdom,1.52327221438646,644.0811994187924,27737.63,18644.99990791897,60.58436271645758,0,8082.899500000067,5841.185691888014
12749,8,10,3242.39,14.671447963800905,1097,4.963800904977376,324.239,158,35.44444444444444,321,United Kingdom,17.647058823529413,26.77671936651585,3242.39,3675.3799689440993,36.0825347507846,0,2323.04,1150.5032007475834
12751,252,1,268.27,4.326935483870967,189,3.048387096774193,268.27,61,0.0,0,Brazil,0.0,1.731227736647276,268.27,97918.55,20.04512654585209,1,0.0,70.54037744235843
12753,35,7,12701.85,86.99897260273973,6908,47.31506849315068,1814.55,87,22.0,134,Japan,11.643835616438356,2.4638375436939057,12701.85,34342.038888888885,34.91705441636827,0,8082.899500000067,5487.091976002686
12754,43,5,2949.12,45.37107692307692,6479,99.67692307692307,589.824,50,14.4,72,Japan,3.076923076923077,34.31985697115385,2949.12,14745.6,33.42404522534484,1,0.0,1043.008019824222
12755,57,22,2611.95,22.516810344827583,1033,8.905172413793103,118.725,38,24.1,487,Japan,45.689655172413794,3.241616694152924,2611.95,1953.6101434426228,34.23303544125497,1,0.0,709.9546810639357
12757,8,10,587.8299999999999,6.915647058823528,310,3.647058823529412,58.783,75,1.1111111111111112,10,Portugal,5.88235294117647,80651.01374070028,587.8299999999999,19505.268181818177,35.86326041110037,0,3617.42,869.604377066994
12758,84,7,8557.6,31.005797101449275,5065,18.35144927536232,1222.5142857142855,168,76.66666666666667,461,Portugal,1.4492753623188406,3.938167529644266,8557.6,6760.8744588744585,31.583274379289502,0,1221.4,3333.658013619916
12759,83,6,3934.1,16.81239316239316,2577,11.012820512820513,655.6833333333333,161,91.4,459,Netherlands,0.0,11.107157580426248,3934.1,3121.622826086956,31.162907469951573,0,1086.64,1261.7078429440323
12760,263,1,347.8,16.561904761904763,198,9.428571428571429,347.8,21,0.0,0,Netherlands,0.0,9.626499047619047,347.8,126947.0,19.380145282502813,1,0.0,32.132301328369486
12761,265,2,782.95,28.99814814814815,281,10.407407407407408,391.475,27,7.0,7,Netherlands,0.0,30.621602564102563,782.95,35722.09375,19.39349229751644,1,0.0,167.1472928572887
12763,177,1,320.08,20.005,196,12.25,320.08,16,0.0,0,Japan,0.0,2.007789583333333,320.08,116829.2,24.628160780571893,0,174.0,183.06134895660085
12764,124,1,1693.88,37.64177777777778,386,8.577777777777778,1693.88,45,0.0,0,Lebanon,0.0,16.554650707070707,1693.88,366939.9750000006,27.97729387272044,1,0.0,248.80949512305645
12765,280,6,1404.58,20.65558823529412,1009,14.838235294117649,234.09666666666664,49,33.4,169,Netherlands,0.0,16.230899275680425,1404.58,3015.7158823529408,18.92709976933644,1,0.0,280.625922797138
12766,48,8,5903.22,20.859434628975265,3227,11.402826855123674,737.9025,201,23.714285714285715,167,Portugal,1.413427561837456,16.58016743603238,5903.22,12825.448214285714,33.66131959349067,0,2255.4900000000002,2112.428651900288
12767,183,1,949.82,22.088837209302326,598,13.906976744186046,949.82,43,0.0,0,Korea,0.0,1.7148160575858251,949.82,346684.30000000005,24.313878761068263,1,0.0,230.8810523933323
12768,239,2,3.552713678800501e-15,1.7763568394002506e-16,0,0.0,1.7763568394002505e-15,10,19.0,19,Korea,50.0,2.849869473684211,3.552713678800501e-15,6.483702463810914e-14,20.916119948551465,1,0.0,37.31615582732355
12769,46,1,1143.6,35.7375,356,11.125,1143.6,32,0.0,0,Brazil,0.0,8.018675806451615,1143.6,366939.9750000006,32.69374391382724,1,0.0,655.95381698254
12770,18,7,2975.95,80.43108108108108,1771,47.86486486486486,425.13571428571424,24,66.16666666666667,400,Japan,24.324324324324326,4.767605855855854,2975.95,2708.782418952618,35.151517962380794,1,0.0,642.7867735884004
12771,272,2,262.5,16.40625,100,6.25,131.25,15,21.0,21,Portugal,6.25,45.25883333333333,262.5,4355.113636363636,18.923151193711664,1,0.0,68.00126270313015
12773,372,2,1.7763568394002505e-15,1.480297366166875e-16,0,0.0,8.881784197001252e-16,6,0.0,0,Portugal,50.0,7.863360606060607,1.7763568394002505e-15,6.483702463810914e-13,12.796461828893344,1,0.0,33.64735762790041
12774,343,1,98.7,16.45,53,8.833333333333334,98.7,6,0.0,0,Netherlands,0.0,29.74266666666666,98.7,36025.5,14.475564017472315,1,0.0,15.117340303677805
12775,11,6,1010.16,19.059622641509435,593,11.18867924528302,168.36,38,40.6,205,Netherlands,1.8867924528301887,22.37230058055152,1010.16,1789.8466019417476,35.31698595814521,0,641.16,421.77142655275554
12776,475,1,55.5,13.875,46,11.5,55.5,4,0.0,0,Portugal,0.0,186.2726,55.5,20257.5,6.413387513820879,1,0.0,15.780963431013433
12777,265,1,519.45,19.97884615384616,458,17.615384615384617,519.45,26,0.0,0,United Kingdom,0.0,13.875307846153849,519.45,189599.25000000003,19.272223947247515,1,0.0,223.11222980691508
12778,67,6,1361.51,15.127888888888888,1283,14.255555555555556,226.9183333333333,66,68.2,343,Netherlands,0.0,18.69400725343321,1361.51,1444.6254360465116,31.92720506633235,0,396.17,439.51826990395233
12779,6,16,5249.92,22.43555555555556,2708,11.572649572649572,328.12,123,35.4,538,Poland,4.700854700854701,7.691536379809985,5249.92,3555.1406307977736,36.96747758709905,0,908.6800000000001,1640.3010829184668
12780,406,1,337.4,16.869999999999997,285,14.25,337.4,20,0.0,0,Netherlands,0.0,14.40091684210526,337.4,123151.0,10.649127482241044,1,0.0,39.77385578239694
12781,60,2,491.75,28.926470588235293,307,18.058823529411764,245.875,15,32.0,32,Czech Republic,11.76470588235294,1.428794117647059,491.75,5439.053030303031,31.884700849893942,1,215.97,342.3089154686904
12782,61,12,3758.07,18.243058252427183,1503,7.296116504854369,313.1725,122,23.63636363636364,265,Portugal,6.796116504854369,28.33306426000473,3758.07,5156.750187969925,33.08848315090322,0,515.72,874.965113486942
12784,337,1,1230.33,17.087916666666665,582,8.083333333333334,1230.33,72,0.0,0,Portugal,0.0,16.9876165884194,1230.33,366939.9750000006,14.935340297301432,1,476.82,282.8020069084818
12785,172,4,1085.55,19.044736842105262,450,7.894736842105263,271.3875,42,122.0,366,Portugal,1.7543859649122806,51.39714912280703,1085.55,1079.634196185286,25.29514858617907,1,0.0,108.6780203097791
12786,417,1,728.5,40.47222222222222,324,18.0,728.5,18,0.0,0,Netherlands,0.0,10.127647058823529,728.5,265902.5,10.00988280273821,1,0.0,92.18329526171969
12787,0,3,553.62,16.776363636363637,313,9.484848484848484,184.54,28,110.0,220,Netherlands,3.0303030303030303,13.379345454545454,553.62,914.349773755656,35.65231764154391,1,186.56,230.38874973769973
12788,271,4,444.9,17.111538461538462,194,7.461538461538462,111.225,20,21.33333333333333,65,Netherlands,0.0,22.65301538461538,444.9,2460.431818181818,19.19827299784705,1,0.0,44.43251471701501
12789,320,2,181.5,45.375,32,8.0,90.75,2,181.0,181,Netherlands,0.0,45.9675,181.5,363.99725274725273,15.98605742885239,1,91.85,66.99682877598794
12790,0,3,563.45,14.08625,300,7.5,187.8166666666667,36,108.5,218,Netherlands,7.5,21.99409102564103,563.45,939.0833333333334,35.65312962799707,1,0.0,206.07017883315538
12791,181,8,585.15,19.505,351,11.7,73.14375,17,35.57142857142857,250,Netherlands,6.666666666666667,1644.9945567816094,585.15,850.9153386454183,25.10237349855811,1,0.0,148.03156503915253
12792,64,3,813.88,16.955833333333334,393,8.1875,271.2933333333333,40,212.5,425,Portugal,2.083333333333333,35.56099414893617,813.88,697.3384976525822,31.766611963668485,1,0.0,219.20741779472746
12793,142,3,885.53,20.125681818181818,461,10.477272727272728,295.1766666666667,34,33.0,66,Portugal,0.0,46.115562526427055,885.53,4824.155970149254,27.01062569915628,1,0.0,181.7473416444493
12796,436,1,381.0,54.42857142857143,182,26.0,381.0,7,0.0,0,Netherlands,0.0,24.328928571428577,381.0,139065.0,8.821227136940406,1,0.0,51.94116519501484
12797,168,6,471.43,13.095277777777778,172,4.777777777777778,78.57166666666667,27,12.4,64,Portugal,16.666666666666664,39.73805357142858,471.43,2647.2607692307693,25.6876257159194,1,0.0,145.7688454005273
12798,229,1,1533.89,61.3556,3199,127.96,1533.89,25,0.0,0,Japan,0.0,0.7807740000000001,1533.89,366939.9750000006,21.55382182536934,0,3325.44,682.4495887800821
12799,337,1,219.35,14.623333333333331,137,9.133333333333333,219.35,15,0.0,0,Japan,0.0,16.761952380952376,219.35,80062.75,14.85183042299685,1,0.0,66.62708867349689
12800,278,3,584.25,17.183823529411764,284,8.352941176470589,194.75,31,103.0,206,Portugal,0.0,39.1779486631016,584.25,1030.1992753623188,18.68293079628617,1,0.0,70.26679672741119
12801,285,2,1031.87,20.232745098039214,504,9.882352941176473,515.935,50,23.0,23,Sweden,1.96078431372549,84.28712964705883,1031.87,15693.022916666663,18.19305258901981,1,0.0,291.22547154653523
12802,250,7,1937.84,16.99859649122807,1652,14.491228070175438,276.8342857142857,89,20.0,121,Netherlands,0.8771929824561403,10.020139233038348,1937.84,5797.63606557377,20.902152907933644,0,412.58,495.25099918635146
12803,201,1,1092.81,19.86927272727273,872,15.854545454545455,1092.81,55,0.0,0,Netherlands,0.0,4.484810235690236,1092.81,366939.9750000006,23.226789050054965,1,0.0,325.007196810704
12804,273,2,325.37,4.929848484848485,270,4.090909090909091,162.685,60,34.0,34,Netherlands,0.0,4.064568508158506,325.37,3393.1442857142856,18.867294376640245,1,0.0,90.55700317161724
12805,189,4,1434.95,24.74051724137931,593,10.224137931034482,358.7375,44,97.33333333333331,293,Netherlands,0.0,16.334955384150028,1434.95,1781.4855442176872,24.286158999674274,1,0.0,128.62695714579166
12806,243,4,2878.96,42.96955223880597,2087,31.149253731343283,719.74,58,50.66666666666666,153,Netherlands,0.0,1203.106409136137,2878.96,6823.509090909091,21.108735108690727,1,0.0,369.8407179220457
12807,190,3,269.95,14.997222222222222,120,6.666666666666667,89.98333333333333,17,1.5,3,Sweden,11.11111111111111,154.9670016339869,269.95,24632.9375,24.02937407894305,1,0.0,146.11232705934682
12808,176,3,422.45,16.248076923076923,187,7.1923076923076925,140.81666666666666,26,46.5,94,Portugal,0.0,27.48440384615385,422.45,1623.0973684210526,24.896671875058622,0,354.25,89.2569872756901
12809,361,6,1220.98,19.38063492063492,289,4.587301587301587,203.49666666666667,52,18.2,93,Portugal,11.11111111111111,224.66544935995896,1220.98,4741.039361702128,13.966878932847123,0,484.36,365.94371512999766
12810,342,2,534.99,16.7184375,389,12.15625,267.495,32,142.0,142,Japan,0.0,1.9275748991935489,534.99,1365.5339160839162,14.672155382935884,1,0.0,121.11353870291227
12811,68,5,1033.9,18.4625,435,7.767857142857143,206.78000000000003,47,41.0,166,Portugal,0.0,44.84807792207792,1033.9,2259.7215568862275,31.739590983445503,1,0.0,205.44336774694494
12813,309,3,1687.8,37.50666666666667,1141,25.355555555555554,562.6,37,95.0,191,Netherlands,0.0,10.994866161616166,1687.8,3208.578125,16.881535327984825,1,0.0,227.88257423189822
12815,6,1,615.36,19.85032258064516,239,7.709677419354839,615.36,31,0.0,0,Poland,0.0,54.719378279569895,615.36,224606.4,35.092112202827,0,448.1,812.5187442445025
12817,89,3,690.98,27.6392,219,8.76,230.32666666666668,16,76.0,153,Austria,0.0,151.62198766666666,690.98,1637.712337662338,30.23020854168012,1,0.0,240.91012607863
12818,69,1,1542.08,110.14857142857144,929,66.35714285714286,1542.08,14,0.0,0,Austria,0.0,114.08779615384618,1542.08,366939.9750000006,31.32250811108525,0,0.0,674.7042089782739
12819,266,1,540.52,28.448421052631577,344,18.105263157894736,540.52,19,0.0,0,United Kingdom,0.0,11.82609239766082,540.52,197289.8,19.212914329185047,1,0.0,130.60535486137948
12820,134,10,1876.06,16.456666666666667,1350,11.842105263157896,187.606,91,44.888888888888886,407,United Kingdom,2.631578947368421,7.791008849557522,1876.06,1678.3379901960782,28.27736424560368,1,561.53,592.8685124751372
12821,22,2,220.8,16.984615384615385,162,12.461538461538462,110.4,13,397.0,397,United Kingdom,0.0,6.655892307692308,220.8,202.4924623115578,34.18222191552533,1,0.0,105.00636457928702
12823,62,16,5736.5,358.53125,830,51.875,358.53125,1,27.933333333333334,424,United Kingdom,0.0,0.4585000000000006,5736.5,4926.641176470588,33.5888670847125,0,765.0,2100.819309808656
12825,329,2,518.63,21.609583333333333,139,5.791666666666667,259.315,20,120.0,120,United Kingdom,0.0,23.988468840579703,518.63,1564.4623966942147,15.464454793232289,1,0.0,54.36622579494135
12826,124,10,2002.67,17.116837606837606,1468,12.547008547008549,200.267,83,44.55555555555556,405,United Kingdom,1.7094017094017095,3.3315468169761258,2002.67,1800.4299261083745,28.89832320857981,0,628.42,686.8851731449852
12829,130,4,345.35,17.267500000000002,549,27.45,86.3375,17,75.33333333333333,227,United Kingdom,5.0,162.16167657894738,345.35,552.8629385964913,27.79810848775592,1,0.0,123.15346387366442
12831,70,3,451.11,20.505,303,13.772727272727272,150.37,16,100.0,200,United Kingdom,0.0,11.086261688311687,451.11,819.1798507462687,31.370345745322112,1,0.0,146.84111216931456
12834,90,1,312.38,17.354444444444443,110,6.111111111111111,312.38,18,0.0,0,United Kingdom,0.0,8.246966339869278,312.38,114018.7,29.938880049639376,1,0.0,174.173461126117
12835,226,49,5972.19,9.555504,2335,3.736,121.88142857142856,140,6.081632653061225,318,United Kingdom,1.6,7.070407373333331,5972.19,6833.383542319749,26.879707838264785,1,0.0,1157.0417268716046
12836,27,15,5571.62,16.291286549707603,1868,5.461988304093567,371.4413333333333,243,34.2,519,United Kingdom,1.1695906432748535,22.05335934214813,5571.62,3910.848653846154,35.61249716865354,0,948.96,1865.4959480243626
12837,377,1,528.5600000000001,6.954736842105264,170,2.236842105263158,528.5600000000001,73,0.0,0,United Kingdom,0.0,12.32791403508772,528.5600000000001,192924.4,12.435369622009778,0,134.1,109.17919559862254
12838,181,11,2672.3,8.937458193979934,1472,4.923076923076923,242.93636363636367,177,21.3,219,United Kingdom,1.3377926421404682,5.453380999304168,2672.3,4433.588636363637,25.573285592547773,1,281.16,496.1270502559446
12839,6,20,5334.19,16.213343465045593,3613,10.98176291793313,266.7095,122,27.68421052631579,534,United Kingdom,2.735562310030395,8.993823648899104,5334.19,3639.213738317757,37.37244848326924,0,2876.38,2474.932809102638
12840,22,9,2865.07,20.17654929577465,1596,11.23943661971831,318.3411111111111,102,57.0,459,United Kingdom,3.5211267605633805,1.9819405104385184,2865.07,2273.3707608695654,35.09716368436025,0,1148.8,1132.7513217037852
12841,30,28,4902.1,11.141136363636363,3507,7.970454545454546,175.07500000000002,221,10.48148148148148,296,United Kingdom,0.2272727272727272,4.721907415613996,4902.1,6024.466329966331,36.66757503387097,0,1754.89,2000.2112498606962
12842,116,3,1109.73,39.63321428571429,497,17.75,369.91,27,214.5,429,United Kingdom,0.0,147.11859298941798,1109.73,941.98011627907,28.61644685540986,1,808.26,527.6485344226625
12843,21,28,5286.86,31.46940476190476,2447,14.56547619047619,188.81642857142856,105,18.59259259259259,512,United Kingdom,2.380952380952381,71.94106466709434,5286.86,3761.60604288499,37.24880787301807,0,1053.7,2013.3994060264865
12844,250,2,322.64,6.3262745098039215,98,1.9215686274509804,161.32,43,151.0,151,United Kingdom,0.0,8.602260705882351,322.64,774.7605263157894,20.271220274889604,0,325.96000000000004,170.8267677321924
12845,75,4,354.09,13.114444444444445,204,7.555555555555555,88.5225,26,7.333333333333333,22,United Kingdom,0.0,5.246772934472935,354.09,5619.254347826086,31.156583794807403,1,0.0,180.8612536188781
12846,490,1,15.58,15.58,1,1.0,15.58,1,0.0,0,United Kingdom,0.0,0.0,15.58,5686.7,5.494339090520616,1,0.0,55.93306728828232
12847,195,1,765.36,21.86742857142857,624,17.82857142857143,765.36,34,0.0,0,United Kingdom,0.0,0.1189240336134454,765.36,279356.4,23.566041098543867,1,843.64,584.4692626356831
12848,483,1,208.0,13.0,58,3.625,208.0,16,0.0,0,United Kingdom,0.0,7.923656249999997,208.0,75920.0,5.937583966835106,1,0.0,11.713362536630035
12849,76,5,2701.03,20.777153846153844,1747,13.43846153846154,540.2059999999999,110,80.25,322,United Kingdom,0.0,12.803969206917117,2701.03,3052.247523219813,31.38890025859068,1,341.44,715.0718924948395
12850,253,1,330.0,165.0,200,100.0,330.0,2,0.0,0,United Kingdom,0.0,0.0,330.0,120450.0,19.98917556148092,1,0.0,246.22857958242471
12851,285,1,148.95,4.965,51,1.7,148.95,30,0.0,0,United Kingdom,0.0,9.609195402298855,148.95,54366.74999999999,18.020618353825625,1,131.81,47.75787504942714
12852,98,2,299.75,14.9875,145,7.25,149.875,17,4.0,4,United Kingdom,15.0,9.682605263157894,299.75,21881.75,29.548938774243258,1,0.0,151.44046704462193
12853,22,12,2709.4,22.76806722689076,1177,9.890756302521009,225.78333333333333,81,41.09090909090909,457,United Kingdom,5.88235294117647,11.731410910126764,2709.4,2159.2379912663755,35.38281235445646,0,1019.1,936.9102363264817
12854,49,10,2393.44,10.056470588235294,1405,5.903361344537816,239.344,166,53.77777777777778,487,United Kingdom,4.201680672268908,9.346895209729457,2393.44,1790.1754098360657,33.50935652042704,1,505.88,664.838207809421
12855,180,4,612.84,9.146865671641793,240,3.582089552238806,153.21,65,9.333333333333334,29,United Kingdom,0.0,406.3098004522841,612.84,7456.22,24.76770088350875,1,0.0,176.62356420852356
12857,18,7,3684.25,30.19877049180328,1419,11.631147540983608,526.3214285714286,71,78.16666666666667,472,United Kingdom,0.819672131147541,8.666025098225173,3684.25,2843.0258985200844,35.210025592571235,1,0.0,624.7414569055678
12858,191,2,121.08,3.186315789473684,50,1.3157894736842106,60.54,37,298.0,298,United Kingdom,2.631578947368421,26.526198008534852,121.08,147.8066889632107,23.856524437423204,1,0.0,89.01357471837663
12859,266,1,575.1,27.38571428571429,292,13.904761904761903,575.1,21,0.0,0,United Kingdom,0.0,2.929654761904762,575.1,209911.5,19.21577073727764,1,0.0,112.49363292567635
12860,501,1,54.22,3.38875,26,1.625,54.22,16,0.0,0,United Kingdom,0.0,10.756033333333331,54.22,19790.3,4.825980194814303,1,0.0,7.522935499296456
12861,427,1,68.25,17.0625,27,6.75,68.25,4,0.0,0,United Kingdom,0.0,29.070000000000004,68.25,24911.25,9.344843631128974,1,0.0,18.365501333584717
12862,233,2,984.62,7.51618320610687,611,4.66412213740458,492.31,119,69.0,69,United Kingdom,0.0,7.326158109219025,984.62,5134.09,21.36375277685679,1,0.0,94.91048868799287
12863,7,6,2254.35,51.23522727272727,705,16.022727272727273,375.725,23,77.4,390,United Kingdom,2.272727272727273,13.1688399577167,2254.35,2104.4443734015344,35.66395989768168,1,521.2,626.8174857640448
12864,316,1,152.45,38.1125,231,57.75,152.45,4,0.0,0,United Kingdom,0.0,0.1090666666666666,152.45,55644.24999999999,16.128355571404565,0,147.12,83.88945753017953
12865,167,3,1735.08,17.1790099009901,1000,9.9009900990099,578.36,93,58.0,116,Austria,0.99009900990099,9.980311009900984,1735.08,5412.8564102564105,25.55454946194653,0,1568.23,1061.1813146943516
12866,91,3,1227.35,19.48174603174603,553,8.777777777777779,409.1166666666666,58,109.0,219,Belgium,0.0,12.960497439836145,1227.35,2036.285227272727,30.152414134115148,1,0.0,273.17142561631664
12867,22,11,5541.06,7.076704980842912,5589,7.137931034482759,503.7327272727273,302,50.3,508,United Kingdom,0.5108556832694764,1.3795534520321535,5541.06,3973.451669941061,35.51721317919848,0,2237.6,2115.3148777487745
12868,26,7,1795.7,14.964166666666667,1064,8.866666666666667,256.5285714285714,82,28.666666666666668,174,United Kingdom,0.0,4.417874509803922,1795.7,3745.317142857143,34.56562540771986,0,248.06,665.5340764276315
